Key,schinese
AL_Perk_SlayerDesc,"浴血奋战！……丧尸的血！"
AL_Perk_Slayer1Desc,"每次击杀丧尸时获得 [(((ColourEffectGood)))].04[-] 活力。"
AL_Perk_Slayer2Desc,"每次击杀丧尸时获得 [(((ColourEffectGood)))].08[-] 活力。"
AL_Perk_Slayer3Desc,"每次击杀丧尸时获得 [(((ColourEffectGood)))].12[-] 活力。"
AL_Perk_Slayer4Desc,"每次击杀丧尸时获得 [(((ColourEffectGood)))].16[-] 活力。"
AL_Perk_Slayer5Desc,"每次击杀丧尸时获得 [(((ColourEffectGood)))].2[-] 活力。"

AL_Perk_Inconspicuous,"隐蔽"
AL_Perk_InconspicuousDesc,"通过敏锐的观察和练习，可以抑制在敌人面前的身体反应。通过控制呼吸和保持静止，你将消失不见。"
AL_Perk_Inconspicuous1Desc,"保持静止 [(((ColourEffectGood)))]30 秒[-] 后，你的隐蔽逐渐提升，在再过 [(((ColourEffectGood)))]60 秒[-] 后达到隐身状态。任何移动都会取消该效果。"
AL_Perk_Inconspicuous2Desc,"初始计时减少至 [(((ColourEffectGood)))]20 秒[-]，之后在 [(((ColourModded)))]30 秒[-] 内达到隐身状态。"
AL_Perk_Inconspicuous3Desc,"初始计时减少至 [(((ColourEffectGood)))]10 秒[-]，之后在 [(((ColourModded)))]15 秒[-] 内达到隐身状态。"

AL_Perk_Shiv,"刀片"
AL_Perk_ShivDesc,"让我这么说吧，你已经掌握了使敌人快速流血的方法。"
AL_Perk_Shiv1Desc,"使用刀具时，每次攻击增加 [(((ColourModded)))]6 点[-] 流血伤害。"

AL_Perk_Tracker,"追踪者"
AL_Perk_TrackerDesc,"他们可以逃跑，跑得非常快，可一旦我获得这个特性，他们就无法隐藏。"
AL_Perk_Tracker1Desc,"你可以检测小型动物留下的踪迹。"
AL_Perk_Tracker2Desc,"你可以检测中型动物留下的踪迹，并感知附近的小型动物。"
AL_Perk_Tracker3Desc,"你可以检测大型动物留下的踪迹，并感知附近的中型动物。"
AL_Perk_Tracker4Desc,"待定"

AL_Perk_Savagery,"荒野猎人"
AL_Perk_SavageryDesc,"你在野外度过的时间使你能够与野生动物的生活相协调。无法获得正常的追踪特性，但可以获得 [(((ColourModded)))]荒野猎人[-] 特性。"
AL_Perk_Savagery1Desc,"你获得 [(((ColourModded)))]追踪[-] 动作技能，并可以检测小型动物留下的踪迹。"
AL_Perk_Savagery2Desc,"你可以检测中型动物留下的踪迹，并感知附近的小型动物。"
AL_Perk_Savagery3Desc,"你可以检测大型动物留下的踪迹，并感知附近的中型动物。"
AL_Perk_Savagery4Desc,"你可以感知大型动物。"
AL_Perk_Savagery5Desc,"你可以感知丧尸类动物。"

AL_Perk_ProprietaryMorality,"私有道德"
AL_Perk_ProprietaryMoralityDesc,"一名高级市政警察很快就会明白，如果他希望事业进步，权力、政治和金钱充斥着正义的齿轮。普通警察只是这个安排中的蓝领士兵。"
AL_Perk_FuckItDesc,"在这个世界上试图少拿一点？这是什么产权屁话？算了。反正我已经砸烂了一半店老板的脑袋。"
AL_Perk_AlcoholismDesc,"我不需要停止！这让我感觉良好.."

AL_Perk_Insight,"洞察"
AL_Perk_InsightDesc,"人们想知道……能否仅仅通过使用某物就能了解其工作原理和制造方法？这个特性说是的。是的，你可以。"
AL_Perk_Insight1Desc,"在任何动作技能中获得的经验值中有 [(((ColourEffectGood)))]2%[-] 会转化为相关的制作技能经验值。"
AL_Perk_Insight2Desc,"加成增加至 [(((ColourEffectGood)))]4%[-]。"
AL_Perk_Insight3Desc,"加成增加至 [(((ColourEffectGood)))]6%[-]。"
AL_Perk_Insight4Desc,"加成增加至 [(((ColourEffectGood)))]8%[-]。"
AL_Perk_Insight5Desc,"加成增加至 [(((ColourEffectGood)))]10%[-]。"

AL_Perk_Survivor,"幸存者"
AL_Perk_SurvivorDesc,"当你继续在这个世界中生存时，你会逐渐适应其更持久和无聊的困难。"
AL_Perk_Survivor1Desc,"[(((ColourModded)))]-10%[-] 因 [(((ColourEffectBad)))]环境[-]、[(((ColourEffectBad)))]饥饿[-] 和 [(((ColourEffectBad)))]口渴[-] 导致的[(((ColourVitality)))]活力[-]损失。"
AL_Perk_Survivor2Desc,"[(((ColourModded)))]-20%[-] 因 [(((ColourEffectBad)))]环境[-]、[(((ColourEffectBad)))]饥饿[-] 和 [(((ColourEffectBad)))]口渴[-] 导致的[(((ColourVitality)))]活力[-]损失。"
AL_Perk_Survivor3Desc,"[(((ColourModded)))]-30%[-] 因 [(((ColourEffectBad)))]环境[-]、[(((ColourEffectBad)))]饥饿[-] 和 [(((ColourEffectBad)))]口渴[-] 导致的[(((ColourVitality)))]活力[-]损失。"
AL_Perk_Survivor4Desc,"[(((ColourModded)))]-40%[-] 因 [(((ColourEffectBad)))]环境[-]、[(((ColourEffectBad)))]饥饿[-] 和 [(((ColourEffectBad)))]口渴[-] 导致的[(((ColourVitality)))]活力[-]损失。"
AL_Perk_Survivor5Desc,"[(((ColourModded)))]减半[-] 因 [(((ColourEffectBad)))]环境[-]、[(((ColourEffectBad)))]饥饿[-] 和 [(((ColourEffectBad)))]口渴[-] 导致的[(((ColourVitality)))]活力[-]损失。"

AL_Perk_IronGuts,"铁胃"
AL_Perk_IronGutsDesc,"通过接受太多挑战而获得的能力。"
AL_Perk_IronGuts1Desc,"食物和饮料引起的中毒减少 [(((ColourEffectGood)))]15%[-]。"
AL_Perk_IronGuts2Desc,"食物和饮料引起的中毒减少 [(((ColourEffectGood)))]30%[-]。"
AL_Perk_IronGuts3Desc,"食物和饮料引起的中毒减少 [(((ColourEffectGood)))]45%[-]。"
AL_Perk_IronGuts4Desc,"食物和饮料引起的中毒减少 [(((ColourEffectGood)))]60%[-]。"
AL_Perk_IronGuts5Desc,"食物和饮料引起的中毒减少 [(((ColourEffectGood)))]75%[-]。"
# }}}

# Action Skills {{{
AL_ActionSkill_Gathering,"采集"
AL_ActionSkill_Healing,"治疗"
AL_ActionSkill_Athletics,"运动"
AL_ActionSkill_Swimming,"游泳"
AL_ActionSkill_Scavenging,"搜寻"
AL_ActionSkill_Cooking,"烹饪"
AL_ActionSkill_Butchering,"屠宰"
AL_ActionSkill_Combat,"战斗"
AL_ActionSkill_Fisticuffs,"拳击"
AL_ActionSkill_Clubbing,"棍击"
AL_ActionSkill_Axes,"斧头"
AL_ActionSkill_Pickaxes,"镐子"
AL_ActionSkill_Shovels,"铲子"
AL_ActionSkill_Spears,"长矛"
AL_ActionSkill_Sledgehammers,"大锤"
AL_ActionSkill_Swordsmanship,"剑术"
AL_ActionSkill_Knives,"刀具"
AL_ActionSkill_Construction,"建造"
AL_ActionSkill_Archery,"弓箭"
AL_ActionSkill_Bows,"弓"
AL_ActionSkill_Crossbows,"弩"
AL_ActionSkill_Gunplay,"枪法"
AL_ActionSkill_Rifles,"步枪"
AL_ActionSkill_AssaultRifles,"突击步枪"
AL_ActionSkill_Shotguns,"霰弹枪"
AL_ActionSkill_Pistols,"手枪"
AL_ActionSkill_SMGs,"冲锋枪"
AL_ActionSkill_LMGs,"轻机枪"
AL_ActionSkill_Mining,"采矿"
AL_ActionSkill_Logging,"伐木"
AL_ActionSkill_Digging,"挖掘"
AL_ActionSkill_Lockpicking,"撬锁"
AL_ActionSkill_Tracking,"追踪"
AL_ActionSkill_ThrownWeapons,"投掷武器"
AL_ActionSkill_Salvage,"拆解"
AL_ActionSkill_Stealth,"潜行"
# }}}

# Action Skill Descriptions {{{
AL_ActionSkill_MiningDesc,"[7aaa51ff]采矿[-] 是你在采矿各个方面的技能，从使用工具到识别矿石、定位矿脉等。"
AL_ActionSkill_LoggingDesc,"你在砍伐树木方面的熟练程度。"
AL_ActionSkill_DiggingDesc,"[7aaa51ff]挖掘[-] 是 [7aaa51ff]采矿[-] 的补充，反映了你移除较软土壤的能力。"
AL_ActionSkill_CombatDesc,"[7aaa51ff]战斗[-] 描述了你在战斗经验方面的熟悉程度。提高这项技能会使你在使用所有武器时更加有效。"
AL_ActionSkill_GatheringDesc,"[7aaa51ff]采集[-] 影响你在所有资源采集、收获、提取等活动中的效率。"
AL_ActionSkill_ClubbingDesc,"[7aaa51ff]棍击[-] 代表了你用手中持有的工具将其他可能活着的生物打倒的能力，而不是像酒虫那样用手，更像是像街头混混那样。"
AL_ActionSkill_RiflesDesc,"[7aaa51ff]步枪[-] 技能是你使用较长步枪的熟练程度，通常具有较慢的射击速率和较重的弹药。它包括适合狙击和中距离交战的步枪。"
AL_ActionSkill_AthleticsDesc,"逃离丧尸和绕开丧尸固然不错，但理想情况下，你应该冲向丧尸、越过丧尸，有时甚至从丧尸下面穿过。保持健康在任何时候都很重要，末日也不例外。"
AL_ActionSkill_ScavengingDesc,"有些人贬低这种做法，称之为‘掠夺’，但他们只是嫉妒你的技能。这其实就是简单的模式匹配。你做得越多，就越擅长发现你需要的东西，并且抓取的速度也越快。"
AL_ActionSkill_SwimmingDesc,"丧尸不太擅长游泳，所以确保自己擅长游泳是个好主意。只是不要在里面待太久……几乎所有未经处理的水都严重受感染。"
AL_ActionSkill_StealthDesc,"知识就是力量。如果在你把刀片插进丧尸的脑袋之前，它完全不知道你的存在，那么这个可怜的家伙根本没有任何力量。"
AL_ActionSkill_TrackingDesc,"追踪追踪再追踪，追踪追踪追踪追踪。"
# }}}

# Class {{{
AL_ClassPerk_Normie,"普通人"
AL_ClassPerk_Sheriff,"警察"
AL_ClassPerk_Crawler,"酒虫"
AL_ClassPerk_Savage,"猎人"
AL_ClassPerk_Hoodlum,"街头混混"
AL_ClassPerk_Enigma,"一无所有"
# }}}

# Perks {{{
AL_Perk_Parkour,"跑酷"
AL_Perk_ParkourDesc,"自由奔跑者几乎不可能被人类，更不用说丧尸抓住。学习跑酷，轻松穿越城市。"
AL_Perk_Parkour1Desc,"跳跃时体力消耗减少 [(((ColourModded)))]-10%[-]。跳跃距离最多增加 [(((ColourModded)))]2 倍[-]，助跑时间 [(((ColourModded)))]5 秒[-]。"
AL_Perk_Parkour2Desc,"跳跃时体力消耗减少 [(((ColourModded)))]-20%[-]。跳跃距离最多增加 [(((ColourModded)))]2.1 倍[-]，助跑时间 [(((ColourModded)))]4 秒[-]。"
AL_Perk_Parkour3Desc,"跳跃时体力消耗减少 [(((ColourModded)))]-30%[-]。跳跃距离最多增加 [(((ColourModded)))]2.2 倍[-]，助跑时间 [(((ColourModded)))]3 秒[-]。跌落伤害减少 [(((ColourModded)))]-25%[-]。"
AL_Perk_Parkour4Desc,"跳跃时体力消耗减少 [(((ColourModded)))]-40%[-]。跳跃距离最多增加 [(((ColourModded)))]2.3 倍[-]，助跑时间 [(((ColourModded)))]2 秒[-]。跌落伤害减少 [(((ColourModded)))]-37.5%[-]。跳跃高度增加 [(((ColourModded)))]+10%[-]。"
AL_Perk_Parkour5Desc,"跳跃时体力消耗减少 [(((ColourModded)))]-50%[-]。跳跃距离最多增加 [(((ColourModded)))]2.4 倍[-]，助跑时间 [(((ColourModded)))]1 秒[-]。跌落伤害减少 [(((ColourModded)))]-50%[-]。跳跃高度增加 [(((ColourModded)))]+20%[-]。"

AL_Perk_LootGobblin,"拾荒者"
AL_Perk_LootGobblinDesc,"你对战利品的渴望无止境，达到了极致的细致。"
AL_Perk_LootGobblin1Desc,"战利品质量和数量增加 [(((ColourModded)))]7.5%[-]。"
AL_Perk_LootGobblin2Desc,"战利品质量和数量增加 [(((ColourModded)))]15%[-]。"
AL_Perk_LootGobblin3Desc,"战利品质量和数量增加 [(((ColourModded)))]22.5%[-]。"
AL_Perk_LootGobblin4Desc,"战利品质量和数量增加 [(((ColourModded)))]30%[-]。"
AL_Perk_LootGobblin5Desc,"战利品质量和数量增加 [(((ColourModded)))]37.5%[-]。"

AL_Perk_BattleHardened,"身经百战"
AL_Perk_BattleHardenedDesc,"你见过一些东西。"
AL_Perk_BattleHardened1Desc,"你曾与几只鸡和兔子进行生死搏斗。 [40ff40]-25%[-] 战斗中活力损失。"
AL_Perk_BattleHardened2Desc,"你曾经与一只丧尸战斗并沾了些血。很恶心也很可怕。 [40ff40]-50%[-] 战斗中活力损失。"
AL_Perk_BattleHardened3Desc,"你经历过几次严重的战斗，能够应对自如。 [40ff40]-75%[-] 战斗中活力损失。"
AL_Perk_BattleHardened4Desc,"你经历了太多的战斗……你不再在乎了，伙计！ [40ff40]零[-] 战斗中活力损失。"
AL_Perk_BattleHardened5Desc,"你开始喜欢上这个了！ [40ff40]少量活力恢复[-] 战斗后。"

AL_Perk_Epiphany,"顿悟"
AL_Perk_EpiphanyDesc,"尤里卡！突然领悟深刻的事理是真正的智力满足。"
AL_Perk_Epiphany1Desc,"[(((ColourModded)))]12%[-] 的概率从书籍中获得 [(((ColourModded)))]2 倍[-] 经验。 [(((ColourModded)))]2%[-] 的概率获得 [(((ColourModded)))]3 倍[-]。"
AL_Perk_Epiphany2Desc,"[(((ColourModded)))]25%[-] 的概率从书籍中获得 [(((ColourModded)))]2 倍[-] 经验。 [(((ColourModded)))]5%[-] 的概率获得 [(((ColourModded)))]3 倍[-]。当此特性激活时，生成 [(((ColourModded)))]可获取经验的笔记[-]，只能由其他玩家阅读或废弃。"
AL_Perk_Epiphany3Desc,"[(((ColourModded)))]37%[-] 的概率从书籍中获得 [(((ColourModded)))]2 倍[-] 经验。 [(((ColourModded)))]7%[-] 的概率获得 [(((ColourModded)))]3 倍[-]，并 [(((ColourModded)))]生成笔记[-]。"
AL_Perk_Epiphany4Desc,"[(((ColourModded)))]50%[-] 的概率从书籍中获得 [(((ColourModded)))]2 倍[-] 经验， [(((ColourModded)))]10%[-] 的概率获得 [(((ColourModded)))]3 倍[-]，并 [(((ColourModded)))]生成笔记[-]。"
AL_Perk_Epiphany5Desc,"[(((ColourModded)))]100%[-] 的概率从书籍中获得 [(((ColourModded)))]2 倍[-] 经验， [(((ColourModded)))]20%[-] 的概率获得 [(((ColourModded)))]3 倍[-]，并 [(((ColourModded)))]生成笔记[-]。"

AL_LK_EpiphanyReceivedDupe,"[(((ColourModded)))]你在阅读时有了[-] [5092ff]顿悟[-] [(((ColourModded)))]，并将你的领悟记录下来供其他玩家阅读。[-]"

AL_Perk_Meticulous,"一丝不苟"
AL_Perk_MeticulousDesc,"精心制定的计划和谨慎的执行是经过验证的有效组合。"
AL_Perk_Meticulous1Desc,"所有武器和工具的制作速度减慢 [(((ColourModded)))]20%[-]，但质量提高 [(((ColourModded)))]5%[-]。"
AL_Perk_Meticulous2Desc,"所有武器和工具的制作速度减慢 [(((ColourModded)))]40%[-]，但质量提高 [(((ColourModded)))]10%[-]。"
AL_Perk_Meticulous3Desc,"所有武器和工具的制作速度减慢 [(((ColourModded)))]60%[-]，但质量提高 [(((ColourModded)))]15%[-]。"
AL_Perk_Meticulous4Desc,"所有武器和工具的制作速度减慢 [(((ColourModded)))]80%[-]，但质量提高 [(((ColourModded)))]20%[-]。"
AL_Perk_Meticulous5Desc,"制作所有武器和工具的时间是原来的 [(((ColourModded)))]2倍[-]，但质量提高 [(((ColourModded)))]25%[-]。"

AL_Perk_Constitutional,"体质强健"
AL_Perk_ConstitutionalDesc,"你照顾了自己的身体，现在更清楚健康的重要性。只要你没有脱水或饿死，你的身体恢复速度更快。"
AL_Perk_Constitutional1Desc,"每秒额外恢复 [(((ColourModded)))]0.04[-] 生命值。这种额外恢复不需要额外的食物和水。"
AL_Perk_Constitutional2Desc,"每秒生命值恢复加成增加到 [(((ColourModded)))]0.08[-]。"
AL_Perk_Constitutional3Desc,"每秒生命值恢复加成增加到 [(((ColourModded)))]0.12[-]。"
AL_Perk_Constitutional4Desc,"每秒生命值恢复加成增加到 [(((ColourModded)))]0.16[-]。"
AL_Perk_Constitutional5Desc,"每秒生命值恢复加成增加到 [(((ColourModded)))]0.2[-]。"

AL_Perk_SmashNGrab,"破门抢掠"
AL_Perk_SmashNGrabDesc,"在这个不文明、喧嚣且无法无天的世界里，矫揉造作并不实用。消灭丧尸，然后破门而入。"
AL_Perk_SmashNGrab1Desc,"你对坚固箱子的伤害增加 [(((ColourModded)))]100%[-]。"
AL_Perk_SmashNGrab2Desc,"你对坚固箱子的伤害增加 [(((ColourModded)))]200%[-]。"
AL_Perk_SmashNGrab3Desc,"你对坚固箱子的伤害增加 [(((ColourModded)))]300%[-]。"
AL_Perk_SmashNGrab4Desc,"你对坚固箱子的伤害增加 [(((ColourModded)))]400%[-]。"
AL_Perk_SmashNGrab5Desc,"对坚固箱子的伤害增加 [(((ColourModded)))]500%[-]。打击坚固箱子时有 [(((ColourModded)))]5%[-] 到 [(((ColourModded)))]20%[-] 的概率自动破坏锁（随力量等级从 100 到 1000 变化）。"

AL_Perk_Demolisher,"毁灭者"
AL_Perk_DemolisherDesc,"肌肉和力量只是最低要求。通过训练，你学会了感受其结构在打击下的反应。它暴露了弱点。"
AL_Perk_Demolisher1Desc,"你使用 [(((ColourModded)))]大锤[-] 对物体的伤害增加 [(((ColourModded)))]100%[-]。"
AL_Perk_Demolisher2Desc,"你使用 [(((ColourModded)))]大锤[-] 对物体的伤害增加 [(((ColourModded)))]200%[-]。"
AL_Perk_Demolisher3Desc,"你使用 [(((ColourModded)))]大锤[-] 对物体的伤害增加 [(((ColourModded)))]300%[-]。"
AL_Perk_Demolisher4Desc,"你使用 [(((ColourModded)))]大锤[-] 对物体的伤害增加 [(((ColourModded)))]400%[-]。"
AL_Perk_Demolisher5Desc,"你使用 [(((ColourModded)))]大锤[-] 对物体的伤害增加 [(((ColourModded)))]500%[-]。"

AL_Perk_LootHoarder,"囤积者"
AL_Perk_LootHoarderDesc,"你是否有一种不可抗拒的冲动，要把所有没固定的东西都带走？你是否经常在背包满载超过 30 磅的情况下行走？你是否发现自己即使在丧尸逼近时也无法丢弃战利品？你可能是一个囤积者。"
AL_Perk_LootHoarder1Desc,"通过紧密卷起衣物，你找到了 [(((ColourModded)))]4[-] 个额外的背包空间。"
AL_Perk_LootHoarder2Desc,"你开始运用你的俄罗斯方块技巧来整理物品，并找到了 [(((ColourModded)))]8[-] 个额外的空间。"
AL_Perk_LootHoarder3Desc,"显然你在玩俄罗斯方块方面并不擅长，但通过整理物品变得更好。你现在找到了 [(((ColourModded)))]12[-] 个空间。"
AL_Perk_LootHoarder4Desc,"你意识到自己其实不是在玩俄罗斯方块，而是在玩西洋跳棋。因此，你现在总共有 [(((ColourModded)))]16[-] 个额外的空间。"
AL_Perk_LootHoarder5Desc,"你短暂地在背包中引发了核聚变，现在总共有 [(((ColourModded)))]24[-] 个额外的空间。"

AL_Perk_Assassin,"刺客"
AL_Perk_AssassinDesc,"他们永远也想不到，但可能会感受到。"
AL_Perk_Assassin1Desc,"提高 [(((ColourSpecialAttack)))]背后刺杀[-] 能力，增加 [(((ColourModded)))]匕首[-] 造成的额外 [00ff00]50%[-] 伤害。"
AL_Perk_Assassin2Desc,"加成提高至 [00ff00]100%[-]。"
AL_Perk_Assassin3Desc,"加成提高至 [00ff00]150%[-]。"
AL_Perk_Assassin4Desc,"加成提高至 [00ff00]200%[-]。"
AL_Perk_Assassin5Desc,"加成提高至 [00ff00]250%[-]。"

AL_Perk_Clockwork,"钟表匠"
AL_Perk_ClockworkDesc,"微小的形状，微小的齿轮。你需要一个稳定的手才能处理这些。"
AL_Perk_Clockwork1Desc,"减少精细机械物品的制作时间 [00ff00]25%[-]。"
AL_Perk_Clockwork2Desc,"加成提高至 [00ff00]50%[-]。"
AL_Perk_Clockwork3Desc,"加成提高至 [00ff00]75%[-]。"

AL_Perk_Bloodletter,"撕裂"
AL_Perk_BloodletterDesc,"你能真正让丧尸流血吗？丧尸的血和我们的血一样吗？他们真的需要血吗？哦，算了。多捅几下，少想些。"
AL_Perk_Bloodletter1Desc,"使用匕首时，每次攻击造成 [(((ColourModded)))]4[-] 点出血伤害。"
AL_Perk_Bloodletter2Desc,"使用匕首时，每次攻击造成 [(((ColourModded)))]8[-] 点出血伤害。"
